Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
744,5920593714276980809_1,Marathi,Sports and recreation,Indian,0,unanswered
745,5920593724274254572_1,Marathi,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The man in",0,indonesian
746,6028345784273405022_0,Marathi,Plants and animal,Indonesian,0,indonesian
747,5865939264276461633_1,Javanese,Cooking and food,Indonesian,0,indonesian
748,5920942834271186919_1,Telugu,Geography / buildings / landmarks,Indian,0,unanswered
749,5922704515411974146_0,Sinhala,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The monkey",0,indonesian
750,5865910694275843511_0,Chinese,Cooking and food,Indonesian,0,indonesian
751,5922677835411535509_0,Sinhala,Geography / buildings / landmarks,Minangkabau,0,minangkabau
752,5865910664278138109_0,Chinese,Plants and animal,Indonesian,0,indonesian
753,5878714682111087641_1,Bengali,Geography / buildings / landmarks,"The image best represents the Javanese culture. The building is a large, ornate structure with a dome and a statue on top, which",0,javanese
754,5865752664274428468_1,Malay,Public Figure and pop culture,The image best represents the culture of the Chinese people.,0,chinese
755,5919991134279239861_0,Japanese,Brands / products / companies,Japanese,1,japanese
756,5920593604272478631_0,Hindi,Traditions / art / history,Minangkabau,0,minangkabau
757,5865752664273499823_2,Malay,Public Figure and pop culture,Malay,1,malay
758,5922879455419375286_0,Sinhala,People and everyday life,Indonesian,0,indonesian
759,5865687714276480030_1,Bengali,Cooking and food,Indonesian,0,indonesian
760,5865939254279304091_0,Indonesian,People and everyday life,Minangkabau,0,minangkabau
761,5865939234273522702_1,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
762,5920942824277252315_1,Telugu,Brands / products / companies,Indian,0,unanswered
763,5865939224274315186_0,Javanese,People and everyday life,Indonesian,0,indonesian
764,6028345764275765505_0,Marathi,Public Figure and pop culture,Tamil,0,tamil
765,5865941044271349511_0,Chinese,Cooking and food,Korean,0,korean
766,5920942834277618806_0,Telugu,Cooking and food,Indonesian,0,indonesian
767,5920593844272960142_0,Tamil,Cooking and food,Indonesian,0,indonesian
768,6001309905417500685_0,Hindi,Sports and recreation,Indonesian,0,indonesian
769,5865939204278187202_1,Sundanese,Brands / products / companies,Tamil,0,tamil
770,5920593854276761982_0,Tamil,People and everyday life,"The image best represents the culture of the Indian subcontinent. The woman is wearing a colorful, beaded bracelet, which is",0,unanswered
771,5865939264271071627_2,Indonesian,Cooking and food,Indonesian,1,indonesian
772,5920943064275593700_0,Urdu,Plants and animal,Minangkabau,0,minangkabau
773,5922812665417633264_1,Sinhala,Traditions / art / history,Tamil,0,tamil
774,5920593844274743996_0,Tamil,Sports and recreation,Indian,0,unanswered
775,5922862245412104242_0,Sinhala,Traditions / art / history,Tamil,0,tamil
776,5920942824278968925_1,Telugu,People and everyday life,"The image best represents the culture of the people in the market. The market is filled with people, and there are various fruits and vegetables on",0,unanswered
777,5920943064275799377_2,Urdu,Traditions / art / history,Indonesian,0,indonesian
778,5865687714278673923_2,Bengali,Traditions / art / history,Indian,0,unanswered
779,5900084349932807391_1,Minangkabau,People and everyday life,Indonesian,0,indonesian
780,5865752674276928376_0,Malay,Cooking and food,Indonesian,0,indonesian
781,5865939264279736178_2,Indonesian,People and everyday life,Indonesian,1,indonesian
782,5865939264275048390_2,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
783,5865687714273494665_1,Bengali,Plants and animal,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The red flower",0,indonesian
784,5865939234272115129_1,Indonesian,Traditions / art / history,Indonesian,1,indonesian
785,5865925454278266326_1,Filipino,Traditions / art / history,The image best represents the Javanese culture.,0,javanese
786,5865743574272568880_1,Korean,Geography / buildings / landmarks,Indonesian,0,indonesian
787,5865910684273167433_1,Chinese,Traditions / art / history,Chinese,1,chinese
788,5865687704273309110_0,Bengali,Traditions / art / history,"The image best represents the culture of the Indian subcontinent. The presence of a statue of a Hindu deity, Lord Ganesha,",0,unanswered
789,5865940974273203070_0,Chinese,Cooking and food,Indonesian,0,indonesian
790,5919991124277676265_0,Japanese,Public Figure and pop culture,Indonesian,0,indonesian
791,5865941064276926378_0,Chinese,People and everyday life,Chinese,1,chinese
792,5865939244274002363_0,Indonesian,Cooking and food,Indonesian,1,indonesian
793,5920593724278556899_0,Marathi,Objects / materials / clothing,"The image best represents the culture of the Middle East, specifically the Arab world. The man is wearing a traditional Middle Eastern headdress, which is",0,unanswered
794,5865784474271868941_2,Mongolian,Plants and animal,The image best represents the culture of the Mongolian people.,1,mongolian
795,5899918562748919855_0,Minangkabau,Cooking and food,Indonesian,0,indonesian
796,5922887155418049550_1,Sinhala,People and everyday life,"The image best represents the culture of the Minangkabau people, who are known for their traditional clothing and their practice of carrying items on",0,minangkabau
797,5890157266321203532_0,Indonesian,People and everyday life,Tamil,0,tamil
798,5920943064277092122_2,Urdu,Brands / products / companies,Indonesian,0,indonesian
799,5865925464277378472_0,Filipino,Brands / products / companies,Filipino,1,filipino
800,5922797255413548814_0,Sinhala,Traditions / art / history,"The image best represents the culture of the Buddhist monks. The monks are wearing orange robes, which is a traditional attire for",0,unanswered
801,5865910664276876312_2,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
802,5865784464276993420_0,Mongolian,Vehicles and Transportation,Indonesian,0,indonesian
803,5920593584274675889_1,Hindi,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their traditional houses called ""rumah gadang""",0,minangkabau
804,5920593584273001018_0,Hindi,Plants and animal,"The image best represents the culture of the Tamil people, who are native to the Indian state of Tamil Nadu. The tiger, which",0,tamil
805,5920593844275164921_0,Tamil,Vehicles and Transportation,"The image best represents the culture of the Minangkabau people, who are known for their love of bicycles and their use in various",0,minangkabau
806,5865910684275244902_1,Chinese,People and everyday life,Chinese,1,chinese
807,5865687714279221210_0,Bengali,Cooking and food,Indonesian,0,indonesian
808,5865925454273015674_2,Filipino,Public Figure and pop culture,Filipino,1,filipino
809,5920593724274529393_1,Marathi,Cooking and food,Indian,0,unanswered
810,5865940254276925903_2,Urdu,Geography / buildings / landmarks,Minangkabau,0,minangkabau
811,5865940244272454325_0,Urdu,Brands / products / companies,Indonesian,0,indonesian
812,5900083459939319629_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
813,5865939264272507375_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
814,5865939254275905984_1,Indonesian,Geography / buildings / landmarks,Minangkabau,0,minangkabau
815,5865941064278119961_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
816,5920943064278171076_2,Urdu,Geography / buildings / landmarks,Minangkabau,0,minangkabau
817,5920593734274372564_1,Marathi,Geography / buildings / landmarks,Indian,0,unanswered
818,5865939254278770039_0,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
819,5920593584275105149_0,Hindi,Plants and animal,Indonesian,0,indonesian
820,5865941054276607879_1,Chinese,Plants and animal,Indonesian,0,indonesian
821,5865925444278592159_0,Filipino,Vehicles and Transportation,Indonesian,0,indonesian
822,5920942834273207617_1,Telugu,Geography / buildings / landmarks,Minangkabau,0,minangkabau
823,5920943064271671717_1,Urdu,Cooking and food,Tamil,0,tamil
824,5865743574279155104_2,Korean,Brands / products / companies,Japanese,0,japanese
825,5865939214271535741_0,Sundanese,Objects / materials / clothing,Javanese,0,javanese
826,5865940254275848853_1,Urdu,Cooking and food,Minangkabau,0,minangkabau
827,5865743584277360233_0,Korean,Public Figure and pop culture,The image best represents the culture of the Chinese people.,0,chinese
828,5899605292746469350_0,Minangkabau,Vehicles and Transportation,Indonesian,0,indonesian
829,5865752664274789657_0,Malay,Brands / products / companies,Javanese,0,javanese
830,5865687704273205892_0,Bengali,Traditions / art / history,Indian,0,unanswered
831,5865687704275464656_0,Bengali,People and everyday life,Indonesian,0,indonesian
832,5920593604276823662_1,Hindi,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their traditional houses called ""rumah gadang""",0,minangkabau
833,5865910674272283651_0,Chinese,Brands / products / companies,"The image best represents the culture of the Minangkabau people, who are native to the Indonesian island of Sumatra. The pink",0,indonesian
834,5865941044272972405_1,Chinese,Cooking and food,Chinese,1,chinese
835,5919326634279371711_0,Minangkabau,Vehicles and Transportation,Indonesian,0,indonesian
836,5922554005415704710_0,Sinhala,Vehicles and Transportation,Indonesian,0,indonesian
837,5865687714279342410_1,Bengali,Public Figure and pop culture,The image best represents the Bengali culture.,1,bengali
838,5865910674272466659_0,Chinese,Traditions / art / history,Indonesian,0,indonesian
839,5920942834279179145_1,Telugu,Traditions / art / history,Indonesian,0,indonesian
840,5865925464278401998_1,Filipino,Cooking and food,Indonesian,0,indonesian
841,5865784464274016494_2,Mongolian,Cooking and food,Indonesian,0,indonesian
842,5920943064272030201_0,Urdu,Vehicles and Transportation,Minangkabau,0,minangkabau
843,5919326634273520145_0,Minangkabau,Sports and recreation,Minangkabau,1,minangkabau
844,5865687714273156718_0,Bengali,Geography / buildings / landmarks,Indonesian,0,indonesian
845,5865939284274968355_0,Indonesian,Cooking and food,Indonesian,1,indonesian
846,5865939264279055565_1,Javanese,Cooking and food,Javanese,1,javanese
847,5865752684274423405_1,Malay,Cooking and food,The image best represents the Javanese culture.,0,javanese
848,5865941044271449702_0,Chinese,Geography / buildings / landmarks,Minangkabau,0,minangkabau
849,6028345784277396844_1,Marathi,Vehicles and Transportation,Indonesian,0,indonesian
850,5865784454272810492_0,Mongolian,Objects / materials / clothing,Indonesian,0,indonesian
851,5865743574273873253_2,Korean,Brands / products / companies,Indonesian,0,indonesian
852,5865784474273307653_0,Mongolian,Geography / buildings / landmarks,Minangkabau,0,minangkabau
853,5865939244279966776_0,Indonesian,Cooking and food,Indonesian,1,indonesian
854,5920593854275124713_0,Tamil,Traditions / art / history,Indonesian,0,indonesian
855,5865743584276326781_1,Korean,Public Figure and pop culture,The image best represents the culture of the Chinese people.,0,chinese
856,5919326634271346566_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
857,5920593834272648564_1,Tamil,Traditions / art / history,Indonesian,0,indonesian
858,5948825686369109334_0,Japanese,Objects / materials / clothing,Chinese,0,chinese
859,5865939254274778833_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
860,5865752684277926816_1,Malay,Traditions / art / history,Chinese,0,chinese
861,5865925444277157553_0,Filipino,People and everyday life,Minangkabau,0,minangkabau
862,5865784484274420923_0,Mongolian,Geography / buildings / landmarks,"The image best represents the culture of the Minangkabau people, who are known for their intricate and artistic metalwork. The statue",0,minangkabau
863,5865941044273315610_0,Chinese,People and everyday life,Minangkabau,0,minangkabau
864,5865743584274454370_0,Korean,Cooking and food,Chinese,0,chinese
865,5865687714277194414_0,Bengali,Geography / buildings / landmarks,Minangkabau,0,minangkabau
866,5865939244275785167_1,Indonesian,Cooking and food,Indonesian,1,indonesian
867,5865939274277591156_1,Indonesian,Plants and animal,Indonesian,1,indonesian
868,5865941064279325167_2,Chinese,Cooking and food,Indonesian,0,indonesian
869,5865752674274272838_0,Malay,Objects / materials / clothing,"The image best represents the culture of the Minangkabau people, who are known for their colorful and intricate traditional clothing. The",0,minangkabau
