Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
768,6001309905417500685_0,Hindi,Sports and recreation,Javanese,0,javanese
769,5865939204278187202_1,Sundanese,Brands / products / companies,Tamil,0,tamil
770,5920593854276761982_0,Tamil,People and everyday life,"- Javanese
- Filipino
- Minangkabau
- Sundanese
- Chinese
- Marathi
- Telugu
-",0,filipino
771,5865939264271071627_2,Indonesian,Cooking and food,Filipino,0,filipino
772,5920943064275593700_0,Urdu,Plants and animal,- Indonesian,0,indonesian
773,5922812665417633264_1,Sinhala,Traditions / art / history,Javanese,0,javanese
774,5920593844274743996_0,Tamil,Sports and recreation,"The image depicts a traditional bull-taming event, likely from a culture that involves the capture and handling of a bull in a competitive or ceremonial manner.",0,unanswered
775,5922862245412104242_0,Sinhala,Traditions / art / history,The image best represents the **Chinese** culture.,0,chinese
776,5920942824278968925_1,Telugu,People and everyday life,"The image best represents a bustling market or bazaar, which is a common cultural and social setting in many countries around the world. The market is",0,unanswered
777,5920943064275799377_2,Urdu,Traditions / art / history,- Indonesian,0,indonesian
778,5865687714278673923_2,Bengali,Traditions / art / history,The image best represents Bengali culture.,1,bengali
779,5900084349932807391_1,Minangkabau,People and everyday life,"The image depicts a scene from the **Islamic** culture. 

In the image, a man is standing on an ornate, elevated platform",0,unanswered
780,5865752674276928376_0,Malay,Cooking and food,"- Sinhala
- Sinhale
- Sinhales
- Sihala
- Sihala
- Sihal",0,sinhala
781,5865939264279736178_2,Indonesian,People and everyday life,"The image shows a wooden filing cabinet placed on a green carpet with intricate patterns. The cabinet has a sign on top that reads ""Donate your cell",0,unanswered
782,5865939264275048390_2,Indonesian,Objects / materials / clothing,"- Маль.
- Мали.
- 2570
- 2560.
- 2570.
-",0,unanswered
783,5865687714273494665_1,Bengali,Plants and animal,"- Japanese
- Nihal
- Nihal
- Nihal
- Nihal
- Nihal
- N",0,japanese
784,5865939234272115129_1,Indonesian,Traditions / art / history,Indonesian,1,indonesian
785,5865925454278266326_1,Filipino,Traditions / art / history,Filipino,1,filipino
786,5865743574272568880_1,Korean,Geography / buildings / landmarks,Japanese,0,japanese
787,5865910684273167433_1,Chinese,Traditions / art / history,Chinese,1,chinese
788,5865687704273309110_0,Bengali,Traditions / art / history,"The image best represents the Bengali culture.

To determine which culture this image best represents, you must choose from the options below:

- Bengali
- J",1,bengali
789,5865940974273203070_0,Chinese,Cooking and food,Filipino,0,filipino
790,5919991124277676265_0,Japanese,Public Figure and pop culture,Hindi,0,hindi
791,5865941064276926378_0,Chinese,People and everyday life,Chinese,1,chinese
792,5865939244274002363_0,Indonesian,Cooking and food,"The image best represents the option ""Bengali.""",0,bengali
793,5920593724278556899_0,Marathi,Objects / materials / clothing,The image best represents Filipino culture.,0,filipino
794,5865784474271868941_2,Mongolian,Plants and animal,Mongolian,1,mongolian
795,5899918562748919855_0,Minangkabau,Cooking and food,Japanese,0,japanese
796,5922887155418049550_1,Sinhala,People and everyday life,Indonesian,0,indonesian
797,5890157266321203532_0,Indonesian,People and everyday life,"- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
- Sinhala
",0,sinhala
798,5920943064277092122_2,Urdu,Brands / products / companies,"- Soda
- Soda
- Soda
- Soda
- Soda
- Soda
- Soda
- S",0,unanswered
799,5865925464277378472_0,Filipino,Brands / products / companies,The image shows a plate with food on it.,0,unanswered
800,5922797255413548814_0,Sinhala,Traditions / art / history,Hindi,0,hindi
801,5865910664276876312_2,Chinese,Geography / buildings / landmarks,Mongolian,0,mongolian
802,5865784464276993420_0,Mongolian,Vehicles and Transportation,Japanese,0,japanese
803,5920593584274675889_1,Hindi,Geography / buildings / landmarks,Chinese,0,chinese
804,5920593584273001018_0,Hindi,Plants and animal,Bengali,0,bengali
805,5920593844275164921_0,Tamil,Vehicles and Transportation,The image best represents the **Japanese** culture.,0,japanese
806,5865910684275244902_1,Chinese,People and everyday life,The image best represents Chinese culture.,1,chinese
807,5865687714279221210_0,Bengali,Cooking and food,The image best represents the Filipino culture.,0,filipino
808,5865925454273015674_2,Filipino,Public Figure and pop culture,Filipino,1,filipino
809,5920593724274529393_1,Marathi,Cooking and food,Chinese,0,chinese
810,5865940254276925903_2,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
811,5865940244272454325_0,Urdu,Brands / products / companies,"The image shows a collection of vintage kitchen appliances, including a coffee grinder, a popcorn, and a percolator, set against a backdrop of",0,unanswered
812,5900083459939319629_1,Minangkabau,Cooking and food,The image best represents **American** culture.,0,unanswered
813,5865939264272507375_0,Indonesian,Traditions / art / history,"The image depicts a large gathering of people, possibly for a cultural or religious event, given the elaborate decorations and traditional attire suggest.",0,unanswered
814,5865939254275905984_1,Indonesian,Geography / buildings / landmarks,"The image depicts a vintage-style diner or restaurant setting with various retro appliances and furniture. The setting includes elements such as an old-fashioned cash register,",0,unanswered
815,5865941064278119961_0,Chinese,Geography / buildings / landmarks,"The image depicts a vibrant and whimsical scene from a street corner, likely representing a cultural or festive celebration. The presence of various characters and",0,unanswered
816,5920943064278171076_2,Urdu,Geography / buildings / landmarks,The image best represents the **Tamil** culture.,0,tamil
817,5920593734274372564_1,Marathi,Geography / buildings / landmarks,Marathi,1,marathi
818,5865939254278770039_0,Indonesian,Geography / buildings / landmarks,Indonesian,1,indonesian
819,5920593584275105149_0,Hindi,Plants and animal,Chinese,0,chinese
820,5865941054276607879_1,Chinese,Plants and animal,Filipino,0,filipino
821,5865925444278592159_0,Filipino,Vehicles and Transportation,-,0,unanswered
822,5920942834273207617_1,Telugu,Geography / buildings / landmarks,- 1111.111.111.111.111.111.111,0,unanswered
823,5920943064271671717_1,Urdu,Cooking and food,The image best represents the Filipino culture.,0,filipino
824,5865743574279155104_2,Korean,Brands / products / companies,"The image shows a tray with two glasses filled with a green-colored iced beverage, likely matcha green tea-based drink, accompanied by a straw,",0,unanswered
825,5865939214271535741_0,Sundanese,Objects / materials / clothing,"- Telugu
- Telugu
- Telugu
- Telugu
- Telugu
- Telugu
- Telugu
- Tel",0,telugu
826,5865940254275848853_1,Urdu,Cooking and food,The image best represents Bengali culture.,0,bengali
827,5865743584277360233_0,Korean,Public Figure and pop culture,Japanese,0,japanese
828,5899605292746469350_0,Minangkabau,Vehicles and Transportation,Chinese,0,chinese
829,5865752664274789657_0,Malay,Brands / products / companies,"The image represents a public service announcement in Indonesian. It features a woman wearing a face mask, using a smartphone, and holding a set of keys.",0,indonesian
830,5865687704273205892_0,Bengali,Traditions / art / history,"I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm sorry, I'm",0,unanswered
831,5865687704275464656_0,Bengali,People and everyday life,"The image shows a group of people standing in a large, open-airy structure with a thatched roof, possibly made of wood and metal. The",0,unanswered
832,5920593604276823662_1,Hindi,Geography / buildings / landmarks,Chinese,0,chinese
833,5865910674272283651_0,Chinese,Brands / products / companies,"The image shows a pair of specialized sports shoes designed for badminton. These shoes feature a mix of pink and light blue colors, with intricate designs including",0,unanswered
834,5865941044272972405_1,Chinese,Cooking and food,"The image depicts a vibrant and festive scene, likely from a cultural event or festival celebrating multiple cultures. Here's what details:

- A large,",0,unanswered
835,5919326634279371711_0,Minangkabau,Vehicles and Transportation,Japanese,0,japanese
836,5922554005415704710_0,Sinhala,Vehicles and Transportation,The image best represents **Filipino** culture.,0,filipino
837,5865687714279342410_1,Bengali,Public Figure and pop culture,"The image best represents the **Asian** culture, which is a reference to Asian cultures.",0,unanswered
838,5865910674272466659_0,Chinese,Traditions / art / history,"- Japanese
- Minangkau
- Japanese
- Minangkau
- Sundanese
- Japanese
- Minangkau
- Japanese",0,sundanese
839,5920942834279179145_1,Telugu,Traditions / art / history,"The image best represents the Bengali culture.

Here are some details about Bengali culture:

- Bengali culture is known for its intricate and colorful patterns.
- Bengali",0,bengali
840,5865925464278401998_1,Filipino,Cooking and food,Chinese,0,chinese
841,5865784464274016494_2,Mongolian,Cooking and food,The image best represents the **Chinese** culture.,0,chinese
842,5920943064272030201_0,Urdu,Vehicles and Transportation,"abau
.
- Sinh
.
-abau
.
- Sinh
.
-abau
.
- Sinh
.
-",0,unanswered
843,5919326634273520145_0,Minangkabau,Sports and recreation,"- Filipino
- Indonesian
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
- Filipino
",0,indonesian
844,5865687714273156718_0,Bengali,Geography / buildings / landmarks,"The image shows a bustling scene from the movie ""Guardians of the Galaxy's Edge."" The scene is set in a shopping mall, with a",0,unanswered
845,5865939284274968355_0,Indonesian,Cooking and food,"The image shows a plate of food with various colorful ingredients and a small spoonful of sauce. The food includes items like corn, potatoes, and other",0,unanswered
846,5865939264279055565_1,Javanese,Cooking and food,"The image shows a market scene with a large, open-airy structure, many shops, and a few motorbikes. The market is located in",0,unanswered
847,5865752684274423405_1,Malay,Cooking and food,Malay,1,malay
848,5865941044271449702_0,Chinese,Geography / buildings / landmarks,"The image shows a panor
.
",0,unanswered
849,6028345784277396844_1,Marathi,Vehicles and Transportation,The image best represents the culture of an **Bengali**.,0,bengali
850,5865784454272810492_0,Mongolian,Objects / materials / clothing,The image best represents **Chinese** culture.,0,chinese
851,5865743574273873253_2,Korean,Brands / products / companies,Japanese,0,japanese
852,5865784474273307653_0,Mongolian,Geography / buildings / landmarks,Japanese,0,japanese
853,5865939244279966776_0,Indonesian,Cooking and food,Chinese,0,chinese
854,5920593854275124713_0,Tamil,Traditions / art / history,"The image best represents the Bengali culture.

Here are some details about Bengali culture:

- Bengali culture is known for its intricate and colorful patterns.
- Bengali",0,bengali
855,5865743584276326781_1,Korean,Public Figure and pop culture,Japanese,0,japanese
856,5919326634271346566_1,Minangkabau,Cooking and food,"- Javanese
- Javanese
- Javanese
- Javanese
- Javanese
- Javanese
",0,javanese
857,5920593834272648564_1,Tamil,Traditions / art / history,The image best represents the Filipino culture.,0,filipino
858,5948825686369109334_0,Japanese,Objects / materials / clothing,Japanese,1,japanese
859,5865939254274778833_0,Indonesian,Objects / materials / clothing,"The image best represents the **Bengali** culture.

Here are the options below:
- Bengali
- Javanese
- Filipino
-",0,filipino
860,5865752684277926816_1,Malay,Traditions / art / history,Chinese,0,chinese
861,5865925444277157553_0,Filipino,People and everyday life,The image best represents **Hindi** culture.,0,hindi
862,5865784484274420923_0,Mongolian,Geography / buildings / landmarks,The image you provided is the answer to the question you asked.,0,unanswered
863,5865941044273315610_0,Chinese,People and everyday life,"- 16068
-- 16061
-- 160
- 160
",0,unanswered
864,5865743584274454370_0,Korean,Cooking and food,"The image shows a plate of food, which is described as ""a dessert with caramel sauce and whipped cream.""",0,unanswered
865,5865687714277194414_0,Bengali,Geography / buildings / landmarks,- Filipino,0,filipino
866,5865939244275785167_1,Indonesian,Cooking and food,The image best represents Filipino culture.,0,filipino
867,5865939274277591156_1,Indonesian,Plants and animal,The image likely represents a **Shamrock** (also known as **Four-leaf clover**). This is a type of **Orchid,0,unanswered
868,5865941064279325167_2,Chinese,Cooking and food,Japanese,0,japanese
869,5865752674274272838_0,Malay,Objects / materials / clothing,Chinese,0,chinese
870,5900090459938663785_1,Minangkabau,Geography / buildings / landmarks,Japanese,0,japanese
