Unnamed: 0,ID,Culture,Category,output,pred,cleaned_output
1828,5865910664276203394_1,Chinese,Plants and animal,Javanese,0,javanese
1829,5865752674279498040_2,Malay,People and everyday life,Malay,1,malay
1830,5865939244271228543_2,Indonesian,Plants and animal,Filipino,0,filipino
1831,5865940244278408890_1,Urdu,Cooking and food,Bengali,0,bengali
1832,5865752684276597039_1,Malay,Cooking and food,Malay,1,malay
1833,5865910674275843194_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
1834,5919991134279294700_0,Japanese,Traditions / art / history,Japanese,1,japanese
1835,5865941044271179672_0,Chinese,People and everyday life,Chinese,1,chinese
1836,5865910664272888749_0,Chinese,Plants and animal,Mongolian,0,mongolian
1837,5865910684275461864_0,Chinese,Traditions / art / history,Chinese,1,chinese
1838,5865939214273127549_2,Sundanese,Cooking and food,Indonesian,0,indonesian
1839,5920943064273341324_0,Urdu,Vehicles and Transportation,Marathi,0,marathi
1840,5922791335416771799_1,Sinhala,Traditions / art / history,Filipino,0,filipino
1841,5920593844274764986_0,Tamil,Traditions / art / history,Tamil,1,tamil
1842,5865939224279262999_1,Javanese,Cooking and food,Indonesian,0,indonesian
1843,5919991134279412771_0,Japanese,Plants and animal,Japanese,1,japanese
1844,5920593714275795293_1,Marathi,Sports and recreation,Hindi,0,hindi
1845,5920593594271082002_0,Hindi,Brands / products / companies,Hindi,1,hindi
1846,5865752684273855267_0,Malay,Cooking and food,Malay,1,malay
1847,5865940244275640679_0,Urdu,Brands / products / companies,Urdu,1,urdu
1848,5919326634277960924_1,Minangkabau,Plants and animal,Indonesian,0,indonesian
1849,5865784464273762528_0,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1850,5865939234273563907_0,Javanese,Geography / buildings / landmarks,Filipino,0,filipino
1851,5865939224273822054_0,Javanese,Traditions / art / history,Javanese,1,javanese
1852,5865941054278368869_0,Chinese,Cooking and food,Malay,0,malay
1853,5922764755414784602_0,Sinhala,Brands / products / companies,Malay,0,malay
1854,5865910664273746482_0,Chinese,Cooking and food,Chinese,1,chinese
1855,5865910664275013697_1,Chinese,Plants and animal,Mongolian,0,mongolian
1856,5865910694279365902_0,Chinese,Traditions / art / history,Chinese,1,chinese
1857,5948826956362297522_1,Japanese,People and everyday life,Japanese,1,japanese
1858,5865687704276759331_1,Bengali,Brands / products / companies,Bengali,1,bengali
1859,5865752674277691027_2,Malay,Geography / buildings / landmarks,Filipino,0,filipino
1860,5865939244278075057_0,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
1861,5865910664278145159_0,Chinese,Plants and animal,Japanese,0,japanese
1862,5865940234277083276_0,Urdu,Public Figure and pop culture,Urdu,1,urdu
1863,5865687714277496726_0,Bengali,Objects / materials / clothing,Bengali,1,bengali
1864,5920593594274483923_2,Hindi,Public Figure and pop culture,Marathi,0,marathi
1865,5865910684279548815_0,Chinese,Geography / buildings / landmarks,Mongolian,0,mongolian
1866,5865941054276915056_0,Chinese,People and everyday life,Malay,0,malay
1867,5865940254276568363_0,Urdu,Vehicles and Transportation,Urdu,1,urdu
1868,5920593844272504622_0,Tamil,Vehicles and Transportation,Hindi,0,hindi
1869,5865939214277433018_2,Sundanese,People and everyday life,Indonesian,0,indonesian
1870,5865743584279009363_0,Korean,Sports and recreation,Korean,1,korean
1871,5865687714275655867_1,Bengali,Cooking and food,Bengali,1,bengali
1872,5865743584275624278_1,Korean,Plants and animal,Japanese,0,japanese
1873,5865939274279517117_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
1874,5920943074274218212_1,Urdu,Objects / materials / clothing,Tamil,0,tamil
1875,5865925454272839345_2,Filipino,Sports and recreation,Filipino,1,filipino
1876,5865939254271090787_0,Javanese,Vehicles and Transportation,Indonesian,0,indonesian
1877,5920943064278695948_1,Urdu,Brands / products / companies,Hindi,0,hindi
1878,5865940254274775602_1,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
1879,5920943074271254120_1,Urdu,Public Figure and pop culture,Indian,0,unanswered
1880,5865941054275555391_0,Chinese,Cooking and food,Chinese,1,chinese
1881,5865784464278794562_0,Mongolian,Traditions / art / history,Mongolian,1,mongolian
1882,5865743594272320972_1,Korean,Sports and recreation,Korean,1,korean
1883,5919326634272113556_0,Minangkabau,Geography / buildings / landmarks,Filipino,0,filipino
1884,5920588974276774536_0,Urdu,Cooking and food,Bengali,0,bengali
1885,5922915145419195513_0,Sinhala,Public Figure and pop culture,Tamil,0,tamil
1886,5865940254279731830_1,Urdu,Public Figure and pop culture,Bengali,0,bengali
1887,5865939214278129175_1,Sundanese,People and everyday life,Bengali,0,bengali
1888,5919326624274750011_0,Minangkabau,Public Figure and pop culture,Indonesian,0,indonesian
1889,5865939234278770792_0,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
1890,5865940244274044316_0,Urdu,Cooking and food,Bengali,0,bengali
1891,6028345764278686692_0,Marathi,Traditions / art / history,Tamil,0,tamil
1892,5865941044272139120_0,Chinese,Cooking and food,Malay,0,malay
1893,5865939254273324687_0,Javanese,Cooking and food,Bengali,0,bengali
1894,5865910684279579444_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1895,5920943064279892731_2,Urdu,Geography / buildings / landmarks,Hindi,0,hindi
1896,5899599332743577960_2,Minangkabau,Traditions / art / history,Javanese,0,javanese
1897,5865743594277304650_0,Korean,Brands / products / companies,Korean,1,korean
1898,5900315289939852852_0,Minangkabau,Sports and recreation,Filipino,0,filipino
1899,6001329595414180391_1,Hindi,Traditions / art / history,Bengali,0,bengali
1900,5865939254276977258_1,Indonesian,Traditions / art / history,Malay,0,malay
1901,5865939234271865558_1,Indonesian,Traditions / art / history,Javanese,0,javanese
1902,5919326634279231935_0,Minangkabau,Cooking and food,Indonesian,0,indonesian
1903,5865910684271138091_0,Chinese,Cooking and food,Chinese,1,chinese
1904,5919991144274846866_1,Japanese,Cooking and food,Japanese,1,japanese
1905,5922900865411508298_0,Sinhala,People and everyday life,Tamil,0,tamil
1906,5920943074279378677_1,Urdu,Cooking and food,Bengali,0,bengali
1907,5865910674271950573_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1908,5865784484274390793_1,Mongolian,Geography / buildings / landmarks,Mongolian,1,mongolian
1909,5865687714276163242_0,Bengali,Cooking and food,Bengali,1,bengali
1910,5920942834274283231_1,Telugu,Traditions / art / history,Tamil,0,tamil
1911,5865940244279605914_0,Urdu,Cooking and food,Bengali,0,bengali
1912,5865939264277831072_1,Javanese,Cooking and food,Indonesian,0,indonesian
1913,5865939234276313726_0,Javanese,Geography / buildings / landmarks,Indonesian,0,indonesian
1914,5920942814278676186_0,Telugu,Public Figure and pop culture,Tamil,0,tamil
1915,5865941054272322422_0,Chinese,Objects / materials / clothing,Filipino,0,filipino
1916,5865939214277528014_0,Sundanese,Objects / materials / clothing,Filipino,0,filipino
1917,5865941044274772095_0,Chinese,Cooking and food,Chinese,1,chinese
1918,5865941044276649935_0,Chinese,People and everyday life,Tamil,0,tamil
1919,6028345784275607100_1,Marathi,Traditions / art / history,Tamil,0,tamil
1920,5919991124276526614_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
1921,5865940254276311857_1,Urdu,Cooking and food,Bengali,0,bengali
1922,5865752664275158886_1,Malay,Cooking and food,Malay,1,malay
1923,5865939214271731090_0,Sundanese,Brands / products / companies,Indonesian,0,indonesian
1924,5920943054276893749_0,Urdu,Sports and recreation,Bengali,0,bengali
1925,5865939254275385424_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1926,5865784484272042337_1,Mongolian,Geography / buildings / landmarks,Chinese,0,chinese
1927,5865941044275296417_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
1928,5865784464275940676_0,Mongolian,Public Figure and pop culture,Japanese,0,japanese
1929,5890180256326916949_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
1930,5865743584277424649_1,Korean,Plants and animal,Japanese,0,japanese
1931,5865784464271620357_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
1932,5865939264272312834_1,Indonesian,Traditions / art / history,Javanese,0,javanese
1933,5865687704275153660_0,Bengali,Sports and recreation,Bengali,1,bengali
1934,5865752684274656210_0,Malay,Traditions / art / history,Javanese,0,javanese
1935,5900086199939842669_0,Minangkabau,Geography / buildings / landmarks,Indonesian,0,indonesian
1936,5919326634272297978_1,Minangkabau,Objects / materials / clothing,Indonesian,0,indonesian
1937,5865752684271830481_1,Malay,Cooking and food,Malay,1,malay
1938,5865752664277857916_0,Malay,Cooking and food,Chinese,0,chinese
1939,5865910664277274397_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1940,5865910664279558630_0,Chinese,Traditions / art / history,Chinese,1,chinese
1941,5865743584271755211_1,Korean,Geography / buildings / landmarks,Korean,1,korean
1942,5899641782747424333_0,Minangkabau,Cooking and food,Korean,0,korean
1943,5865910684279167309_0,Chinese,Plants and animal,Japanese,0,japanese
1944,5865939234278111178_0,Indonesian,Traditions / art / history,Indonesian,1,indonesian
1945,5865784464275039343_0,Mongolian,Brands / products / companies,Mongolian,1,mongolian
1946,5922756405419579989_0,Sinhala,Brands / products / companies,Sinhala,1,sinhala
1947,5865939224276337059_0,Javanese,Cooking and food,Malay,0,malay
1948,5865784464275914971_1,Mongolian,Objects / materials / clothing,Mongolian,1,mongolian
1949,5919991144278510809_1,Japanese,Cooking and food,Japanese,1,japanese
1950,5865939254278125010_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
1951,5865784474272222783_1,Mongolian,Traditions / art / history,Japanese,0,japanese
1952,5899917442741714731_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
1953,5879901208654727252_1,Bengali,Public Figure and pop culture,Bengali,1,bengali
1954,5865784474273599733_0,Mongolian,Cooking and food,Bengali,0,bengali
1955,5865939224278552803_1,Javanese,Plants and animal,Bengali,0,bengali
1956,5865939234274987443_1,Indonesian,Sports and recreation,Javanese,0,javanese
1957,5865939244276053163_0,Indonesian,Plants and animal,Filipino,0,filipino
1958,5920943064272916645_0,Urdu,Vehicles and Transportation,Hindi,0,hindi
1959,5865784474277041841_0,Mongolian,Plants and animal,Mongolian,1,mongolian
1960,5920942824277282901_2,Telugu,Plants and animal,Filipino,0,filipino
1961,5920593834273285626_0,Tamil,Traditions / art / history,Tamil,1,tamil
1962,5919326634273064222_0,Minangkabau,Cooking and food,Filipino,0,filipino
1963,5865784464276117966_0,Mongolian,People and everyday life,Japanese,0,japanese
1964,5865939234276860453_1,Indonesian,Cooking and food,Indonesian,1,indonesian
1965,5865687724271203845_1,Bengali,Traditions / art / history,Bengali,1,bengali
1966,5865941054274397489_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
1967,5920943064278227492_0,Urdu,Cooking and food,Bengali,0,bengali
1968,5865941054272162529_0,Chinese,People and everyday life,Chinese,1,chinese
1969,5920942834273928907_0,Telugu,Geography / buildings / landmarks,Marathi,0,marathi
1970,5878953420816907745_0,Malay,Cooking and food,Indonesian,0,indonesian
1971,5865743584278799281_0,Korean,People and everyday life,Korean,1,korean
1972,5865939264272395220_0,Javanese,Traditions / art / history,Javanese,1,javanese
1973,5920593724273339104_0,Marathi,Traditions / art / history,Tamil,0,tamil
1974,5920943054278083237_0,Urdu,Geography / buildings / landmarks,Tamil,0,tamil
1975,5922883925412271602_0,Sinhala,People and everyday life,Sinhala,1,sinhala
1976,5920593604279392213_0,Hindi,Plants and animal,Bengali,0,bengali
1977,5919991144273641001_1,Japanese,Traditions / art / history,Japanese,1,japanese
1978,5920593724276518688_0,Marathi,People and everyday life,Hindi,0,hindi
1979,5865687704278213959_2,Bengali,Traditions / art / history,Marathi,0,marathi
1980,5922764055416457335_0,Sinhala,Brands / products / companies,Malay,0,malay
1981,5865687704272685216_0,Bengali,Brands / products / companies,Hindi,0,hindi
1982,5865784484275179648_0,Mongolian,Cooking and food,Filipino,0,filipino
1983,5865687704273414792_0,Bengali,Public Figure and pop culture,Bengali,1,bengali
1984,5865939224278014388_0,Javanese,Cooking and food,Bengali,0,bengali
1985,5865752664274415806_1,Malay,Public Figure and pop culture,Chinese,0,chinese
1986,5865752684274292566_0,Malay,Plants and animal,Filipino,0,filipino
1987,5920942834276716597_0,Telugu,Cooking and food,Bengali,0,bengali
1988,5920943064278687178_1,Urdu,Sports and recreation,Urdu,1,urdu
1989,5865925454272214391_2,Filipino,Traditions / art / history,Filipino,1,filipino
1990,5865752674273402418_0,Malay,Brands / products / companies,Japanese,0,japanese
1991,5865925464274708631_0,Filipino,Objects / materials / clothing,Filipino,1,filipino
1992,5865910664276319803_2,Chinese,People and everyday life,Japanese,0,japanese
1993,5865910674271929696_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
1994,5920593594278377501_1,Hindi,People and everyday life,Hindi,1,hindi
1995,5920593854278804038_1,Tamil,Geography / buildings / landmarks,Marathi,0,marathi
1996,5865939224279411061_0,Javanese,Objects / materials / clothing,Bengali,0,bengali
1997,5865940254278216688_1,Urdu,Cooking and food,Bengali,0,bengali
1998,5865940244278771570_0,Urdu,People and everyday life,Urdu,1,urdu
1999,5865939274274929316_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2000,5919991144275562881_0,Japanese,Objects / materials / clothing,Japanese,1,japanese
2001,5865939244273459302_1,Indonesian,Brands / products / companies,Filipino,0,filipino
2002,5865941054273753581_0,Chinese,Geography / buildings / landmarks,Tamil,0,tamil
2003,5922897865413039863_0,Sinhala,People and everyday life,Javanese,0,javanese
2004,5920942834274003435_1,Telugu,Geography / buildings / landmarks,Marathi,0,marathi
2005,5865687714278234543_0,Bengali,Cooking and food,Filipino,0,filipino
2006,5865939254271049408_2,Indonesian,Sports and recreation,Javanese,0,javanese
2007,5920593844276445399_1,Tamil,Sports and recreation,Bengali,0,bengali
2008,5865940254274511950_1,Urdu,Cooking and food,Bengali,0,bengali
2009,5865939264273932460_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2010,5865910684278354531_0,Chinese,Cooking and food,Korean,0,korean
2011,5922792205413913786_0,Sinhala,Traditions / art / history,Sinhala,1,sinhala
2012,5865941044278222512_0,Chinese,Objects / materials / clothing,Malay,0,malay
2013,5865939224275049307_2,Javanese,Sports and recreation,Japanese,0,japanese
2014,6001311185419847732_1,Hindi,Cooking and food,Bengali,0,bengali
2015,5919991134274940944_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
2016,5865941044275190607_0,Chinese,Objects / materials / clothing,Japanese,0,japanese
2017,5865743574278310846_0,Korean,Plants and animal,Filipino,0,filipino
2018,5865910674272856371_0,Chinese,Cooking and food,Japanese,0,japanese
2019,5865687714278936238_0,Bengali,Vehicles and Transportation,Bengali,1,bengali
2020,6028345774271126672_1,Marathi,Vehicles and Transportation,Bengali,0,bengali
2021,5865939234279272431_0,Javanese,Public Figure and pop culture,Indonesian,0,indonesian
2022,5865752664277854602_1,Malay,Cooking and food,Chinese,0,chinese
2023,5865743594273068730_1,Korean,Vehicles and Transportation,Korean,1,korean
2024,5865941054274168320_0,Chinese,Vehicles and Transportation,Chinese,1,chinese
2025,5865784464278122681_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
2026,5920593604271036468_0,Hindi,Cooking and food,Bengali,0,bengali
2027,5865925464277168179_0,Filipino,Cooking and food,Filipino,1,filipino
2028,5865939274277011005_1,Indonesian,Traditions / art / history,Javanese,0,javanese
2029,5865752674276660570_0,Malay,People and everyday life,Malay,1,malay
2030,5865939214271178728_1,Sundanese,Public Figure and pop culture,Korean,0,korean
2031,5920942824274048827_1,Telugu,Public Figure and pop culture,Bengali,0,bengali
2032,5865939274271090687_0,Javanese,Cooking and food,Indonesian,0,indonesian
2033,5919326624274813142_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
2034,5865939264272200781_0,Javanese,Cooking and food,Indonesian,0,indonesian
2035,5890159996321653084_1,Indonesian,People and everyday life,Indonesian,1,indonesian
2036,5865910674274522108_0,Chinese,Traditions / art / history,Chinese,1,chinese
2037,5922676085417291138_0,Sinhala,Geography / buildings / landmarks,Sinhala,1,sinhala
2038,5865939234273119903_0,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2039,5920943074274115678_1,Urdu,Geography / buildings / landmarks,Marathi,0,marathi
2040,5865941044276715033_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
2041,5920942834272297113_1,Telugu,Traditions / art / history,Tamil,0,tamil
2042,5865939274272693341_0,Indonesian,Cooking and food,Malay,0,malay
2043,5865941044279810524_0,Chinese,Vehicles and Transportation,Malay,0,malay
2044,5920593844273274387_0,Tamil,Objects / materials / clothing,Bengali,0,bengali
2045,5865925454273593240_0,Filipino,Traditions / art / history,Filipino,1,filipino
2046,5865941064272586600_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
2047,5865925464277273496_0,Filipino,People and everyday life,Filipino,1,filipino
2048,5922772855416880844_0,Sinhala,Sports and recreation,Javanese,0,javanese
2049,5865784464277713668_1,Mongolian,Cooking and food,Bengali,0,bengali
2050,5920943064272168494_1,Urdu,Brands / products / companies,Hindi,0,hindi
2051,5865939244274628530_0,Sundanese,Cooking and food,Indonesian,0,indonesian
2052,5865939274273446442_1,Indonesian,Cooking and food,Indonesian,1,indonesian
2053,6001320905419447566_0,Hindi,Vehicles and Transportation,Javanese,0,javanese
2054,5920942824273390823_0,Telugu,Public Figure and pop culture,Hindi,0,hindi
2055,5865910684278310943_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
2056,5865939224272325585_0,Javanese,Objects / materials / clothing,Indonesian,0,indonesian
2057,5920593604277934673_2,Hindi,Cooking and food,Filipino,0,filipino
2058,5865939234273911599_0,Indonesian,Vehicles and Transportation,Indonesian,1,indonesian
2059,5922893355413104989_0,Sinhala,People and everyday life,Javanese,0,javanese
2060,5865939244276331992_1,Indonesian,People and everyday life,Indonesian,1,indonesian
2061,5865687714273341513_0,Bengali,Traditions / art / history,Bengali,1,bengali
2062,5865939264275440696_1,Indonesian,Brands / products / companies,Indonesian,1,indonesian
2063,5865941064279027764_0,Chinese,Plants and animal,Malay,0,malay
2064,5865910684273444114_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2065,5865910664275364554_1,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2066,5920593844277222844_1,Tamil,Sports and recreation,Hindi,0,hindi
2067,5865939254275060426_0,Indonesian,Geography / buildings / landmarks,Filipino,0,filipino
2068,5920593834278341721_1,Tamil,Vehicles and Transportation,Bengali,0,bengali
2069,5920942824274852774_1,Telugu,People and everyday life,Marathi,0,marathi
2070,5865743594271492505_0,Korean,Objects / materials / clothing,Korean,1,korean
2071,5865743574275460631_1,Korean,People and everyday life,Japanese,0,japanese
2072,5922701285416390161_0,Sinhala,Geography / buildings / landmarks,Sinhala,1,sinhala
2073,5922564015418973133_1,Sinhala,Objects / materials / clothing,Bengali,0,bengali
2074,5865910674277649019_0,Chinese,Objects / materials / clothing,Japanese,0,japanese
2075,5865752684273451179_1,Malay,People and everyday life,Malay,1,malay
2076,5920593724273421404_0,Marathi,Cooking and food,Bengali,0,bengali
2077,5865939224273635801_0,Javanese,People and everyday life,Bengali,0,bengali
2078,5865910684271721353_0,Chinese,Traditions / art / history,Chinese,1,chinese
2079,5865941054279861444_0,Chinese,Brands / products / companies,Indonesian,0,indonesian
2080,5865939224277512106_0,Sundanese,Cooking and food,Filipino,0,filipino
2081,5920943064275040556_0,Urdu,Geography / buildings / landmarks,Chinese,0,chinese
2082,5920593594274335208_1,Hindi,Geography / buildings / landmarks,Hindi,1,hindi
2083,5865941054277824179_0,Chinese,Geography / buildings / landmarks,Malay,0,malay
2084,5865939234272104037_1,Indonesian,Sports and recreation,Indonesian,1,indonesian
2085,5865910674272256090_0,Chinese,Cooking and food,Japanese,0,japanese
2086,5865687714271421299_0,Bengali,Geography / buildings / landmarks,Chinese,0,chinese
2087,5865687714272866154_1,Bengali,Traditions / art / history,Hindi,0,hindi
2088,5865941064274931803_0,Chinese,Traditions / art / history,Chinese,1,chinese
2089,5919991144272130082_0,Japanese,Traditions / art / history,Japanese,1,japanese
2090,5865910684275278248_0,Chinese,Sports and recreation,Korean,0,korean
2091,5865940254271905885_0,Urdu,Plants and animal,Bengali,0,bengali
2092,5920593594275282992_0,Hindi,Plants and animal,Filipino,0,filipino
2093,5865743594275055702_1,Korean,Geography / buildings / landmarks,Korean,1,korean
2094,5920942834277335432_1,Telugu,Traditions / art / history,Bengali,0,bengali
2095,5865939244279998491_0,Indonesian,Cooking and food,Malay,0,malay
2096,5922899015417014914_0,Sinhala,People and everyday life,Tamil,0,tamil
2097,5865910684272768680_0,Chinese,Traditions / art / history,Chinese,1,chinese
2098,5865939214277313382_0,Sundanese,Public Figure and pop culture,Indonesian,0,indonesian
2099,5922677105413715721_0,Sinhala,Geography / buildings / landmarks,Sinhala,1,sinhala
2100,5919991134278330970_1,Japanese,Plants and animal,Japanese,1,japanese
2101,5865752674274493578_0,Malay,Traditions / art / history,Bengali,0,bengali
2102,5865910684272121226_0,Chinese,Traditions / art / history,Chinese,1,chinese
2103,5865784474279904407_0,Mongolian,Brands / products / companies,Chinese,0,chinese
2104,5865941044274020919_0,Chinese,Cooking and food,Chinese,1,chinese
2105,5865910684276224304_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2106,5865940254272499240_0,Urdu,Objects / materials / clothing,Urdu,1,urdu
2107,5865910664275603859_1,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
2108,5922546805416869097_0,Sinhala,Vehicles and Transportation,Sinhala,1,sinhala
2109,5865910684272888503_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2110,5865939264271556353_1,Indonesian,Plants and animal,Malay,0,malay
2111,5919991144276928387_1,Japanese,Cooking and food,Japanese,1,japanese
2112,5865687704279387653_0,Bengali,Geography / buildings / landmarks,Bengali,1,bengali
2113,5922789735416445830_0,Sinhala,Traditions / art / history,Filipino,0,filipino
2114,5920593854279047535_2,Tamil,Traditions / art / history,Telugu,0,telugu
2115,5920593834276157822_0,Tamil,Traditions / art / history,Bengali,0,bengali
2116,5865687724275134091_0,Bengali,Plants and animal,Japanese,0,japanese
2117,5865939274274558472_2,Sundanese,Cooking and food,Malay,0,malay
2118,5922658395415106699_0,Sinhala,Cooking and food,Tamil,0,tamil
2119,5865784474277735049_1,Mongolian,Plants and animal,Mongolian,1,mongolian
2120,5865940254273939711_1,Urdu,Geography / buildings / landmarks,Urdu,1,urdu
2121,5865910664276998290_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2122,5865687714278845467_0,Bengali,Objects / materials / clothing,Malay,0,malay
2123,5920943054274018634_2,Urdu,Vehicles and Transportation,Marathi,0,marathi
2124,5865939224271036200_0,Sundanese,Geography / buildings / landmarks,Javanese,0,javanese
2125,5865941054279021031_0,Chinese,Vehicles and Transportation,Chinese,1,chinese
2126,5865687724273817656_0,Bengali,Vehicles and Transportation,Bengali,1,bengali
2127,5865939254275725509_1,Indonesian,People and everyday life,Indonesian,1,indonesian
2128,5920593844274445175_1,Tamil,People and everyday life,Bengali,0,bengali
2129,5865784464273776422_0,Mongolian,Public Figure and pop culture,Japanese,0,japanese
2130,5865940254273472388_0,Urdu,People and everyday life,Urdu,1,urdu
2131,5922703695417873229_0,Sinhala,Plants and animal,Javanese,0,javanese
2132,5865925454276938690_0,Filipino,Sports and recreation,Filipino,1,filipino
2133,5919991144279526822_0,Japanese,Traditions / art / history,Japanese,1,japanese
2134,5865910684273149405_0,Chinese,Traditions / art / history,Chinese,1,chinese
2135,5865939234273568028_1,Indonesian,Objects / materials / clothing,Indonesian,1,indonesian
2136,5865940254278549939_1,Urdu,Vehicles and Transportation,Hindi,0,hindi
2137,5865784464273586740_0,Mongolian,Sports and recreation,Chinese,0,chinese
2138,5865941064271454024_0,Chinese,Geography / buildings / landmarks,Korean,0,korean
2139,5865939234277638508_1,Javanese,People and everyday life,Indonesian,0,indonesian
2140,5920943054277518688_0,Urdu,Cooking and food,Bengali,0,bengali
2141,5865910664276152914_0,Chinese,Cooking and food,Chinese,1,chinese
2142,5865939204277243016_1,Sundanese,Brands / products / companies,Indonesian,0,indonesian
2143,5922876725411844099_0,Sinhala,People and everyday life,Sinhala,1,sinhala
2144,5865687724271583535_0,Bengali,Vehicles and Transportation,Bengali,1,bengali
2145,5865941054279878046_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2146,5865687724272240852_0,Bengali,Cooking and food,Bengali,1,bengali
2147,5865940244277965047_0,Urdu,Public Figure and pop culture,Bengali,0,bengali
2148,5899644342749536515_1,Minangkabau,Cooking and food,Indonesian,0,indonesian
2149,5922855575414088468_1,Sinhala,Traditions / art / history,Sinhala,1,sinhala
2150,5920593584271940016_1,Hindi,Traditions / art / history,Tamil,0,tamil
2151,5865939234279581165_1,Javanese,Cooking and food,Filipino,0,filipino
2152,5865939274273214244_1,Indonesian,People and everyday life,Indonesian,1,indonesian
2153,5865925454271987073_0,Filipino,Objects / materials / clothing,Indonesian,0,indonesian
2154,5865940254278866599_0,Urdu,Cooking and food,Bengali,0,bengali
2155,5920593714275220300_1,Marathi,Brands / products / companies,Hindi,0,hindi
2156,5865939254271919226_1,Javanese,Cooking and food,Indonesian,0,indonesian
2157,5920593854275858556_1,Tamil,Geography / buildings / landmarks,Marathi,0,marathi
2158,5922655645419989360_1,Sinhala,Cooking and food,Bengali,0,bengali
2159,5865941064272651460_0,Chinese,Geography / buildings / landmarks,Japanese,0,japanese
2160,5865910684272730176_0,Chinese,Geography / buildings / landmarks,Chinese,1,chinese
2161,5922897185417473254_1,Sinhala,People and everyday life,Sinhala,1,sinhala
2162,5865910684275676847_0,Chinese,Geography / buildings / landmarks,Mongolian,0,mongolian
2163,5865743594277706023_0,Korean,Cooking and food,Korean,1,korean
2164,5865910684272254017_0,Chinese,Objects / materials / clothing,Chinese,1,chinese
2165,5922891295419997589_0,Sinhala,People and everyday life,Sinhala,1,sinhala
2166,5920593834279573677_1,Tamil,Plants and animal,Filipino,0,filipino
2167,5919991144279988835_1,Japanese,Vehicles and Transportation,Japanese,1,japanese
2168,5919991124271422085_0,Japanese,Public Figure and pop culture,Japanese,1,japanese
2169,5922872415412548107_1,Sinhala,Traditions / art / history,Tamil,0,tamil
2170,5865939214272720931_0,Sundanese,Geography / buildings / landmarks,Filipino,0,filipino
2171,5922905575416552632_0,Sinhala,Public Figure and pop culture,Sinhala,1,sinhala
2172,5920593594273444788_0,Hindi,Plants and animal,Filipino,0,filipino
2173,5865910684274026498_0,Chinese,Cooking and food,Chinese,1,chinese
2174,5920593724278710258_0,Marathi,Objects / materials / clothing,Tamil,0,tamil
2175,5922857605418647453_0,Sinhala,Traditions / art / history,Filipino,0,filipino
2176,5922875715414381904_0,Sinhala,People and everyday life,Sinhala,1,sinhala
2177,5922567325419928146_0,Sinhala,Objects / materials / clothing,Filipino,0,filipino
2178,5865752674271835415_0,Malay,Cooking and food,Chinese,0,chinese
2179,5865941054276124870_0,Chinese,Traditions / art / history,Chinese,1,chinese
2180,5920593844274513994_1,Tamil,People and everyday life,Tamil,1,tamil
2181,5865784464272981864_0,Mongolian,Vehicles and Transportation,Mongolian,1,mongolian
2182,5865940254276020287_1,Urdu,People and everyday life,Urdu,1,urdu
2183,5865940254278371030_0,Urdu,Plants and animal,Bengali,0,bengali
2184,5920942824273436949_0,Telugu,Vehicles and Transportation,Hindi,0,hindi
2185,5919991144272884137_0,Japanese,Vehicles and Transportation,Japanese,1,japanese
2186,5865939274276281329_0,Indonesian,Public Figure and pop culture,Indonesian,1,indonesian
2187,5865910674272163046_1,Chinese,Cooking and food,Chinese,1,chinese
2188,5865939264272202612_0,Javanese,Sports and recreation,Indonesian,0,indonesian
