,ID,Culture,Category,output
865,5865687714277194414_0,"('Bengali', 'India')",Geography / buildings / landmarks,Bengali
866,5865939244275785167_1,"('Indonesian', 'Indonesia')",Cooking and food,Javanese
867,5865939274277591156_1,"('Indonesian', 'Indonesia')",Plants and animal,Japanese
868,5865941064279325167_2,"('Chinese', 'Singapore')",Cooking and food,Indonesian
869,5865752674274272838_0,"('Malay', 'Malaysia')",Objects / materials / clothing,Malay
870,5900090459938663785_1,"('Minangkabau', 'Indonesia')",Geography / buildings / landmarks,Indonesian
871,5865743574275027218_1,"('Korean', 'South Korea')",Vehicles and Transportation,Korean
872,5920593724278719494_1,"('Marathi', 'India')",People and everyday life,Bengali
873,5865939234278113640_1,"('Javanese', 'Indonesia')",Cooking and food,Filipino
874,5920942824274207319_1,"('Telugu', 'India')",Traditions / art / history,Bengali
875,5900296149934199375_1,"('Minangkabau', 'Indonesia')",Traditions / art / history,Malay
876,5920593844274202373_0,"('Tamil', 'India')",Objects / materials / clothing,Tamil
877,5865940254277647965_1,"('Urdu', 'Pakistan')",Traditions / art / history,Malay
878,5865939244273946294_1,"('Sundanese', 'Indonesia')",Cooking and food,Filipino
879,5920943074276696320_1,"('Urdu', 'India')",Traditions / art / history,Marathi
880,5865939234273653783_0,"('Javanese', 'Indonesia')",Cooking and food,Indonesian
881,5919326634273633946_1,"('Minangkabau', 'Indonesia')",Traditions / art / history,Javanese
882,5920593604279458646_0,"('Hindi', 'India')",Cooking and food,Hindi
883,6028345774279516365_0,"('Marathi', 'India')",Vehicles and Transportation,Tamil
884,5900306489939867850_0,"('Minangkabau', 'Indonesia')",People and everyday life,Indonesian
885,5920593594274346196_1,"('Hindi', 'India')",Brands / products / companies,Hindi
886,5920942834279046439_1,"('Telugu', 'India')",Objects / materials / clothing,Hindi
887,5865784474275387956_1,"('Mongolian', 'Mongolia')",Traditions / art / history,Japanese
888,5865925454279210410_0,"('Filipino', 'Philippines')",Geography / buildings / landmarks,Bengali
889,5865784474272261268_1,"('Mongolian', 'Mongolia')",Plants and animal,Japanese
890,5865939284273985709_2,"('Indonesian', 'Indonesia')",Traditions / art / history,Javanese
891,5865743594276207311_0,"('Korean', 'South Korea')",Sports and recreation,Korean
892,5890181496326676206_0,"('Indonesian', 'Indonesia')",Cooking and food,Indonesian
893,5865941044275790004_0,"('Chinese', 'Singapore')",People and everyday life,Chinese
894,6028345784271333057_0,"('Marathi', 'India')",Traditions / art / history,Tamil
895,5865939214279022062_1,"('Sundanese', 'Indonesia')",Plants and animal,Malay
896,5865939214272994046_0,"('Sundanese', 'Indonesia')",Geography / buildings / landmarks,Indonesian
897,5865925454276018117_0,"('Filipino', 'Philippines')",Traditions / art / history,Japanese
898,5865941044271492303_0,"('Chinese', 'Singapore')",Objects / materials / clothing,Malay
899,5865910664271349335_0,"('Chinese', 'China')",Traditions / art / history,Chinese
900,5865687704278469918_0,"('Bengali', 'India')",Brands / products / companies,Bengali
901,5865939244279076745_0,"('Indonesian', 'Indonesia')",Cooking and food,Indonesian
902,5865941064274206244_0,"('Chinese', 'Singapore')",Geography / buildings / landmarks,Chinese
903,5865939204277898920_0,"('Sundanese', 'Indonesia')",Brands / products / companies,Indonesian
904,5899659752749722171_2,"('Minangkabau', 'Indonesia')",Cooking and food,Bengali
905,5865687714272887778_0,"('Bengali', 'India')",Plants and animal,Bengali
906,5964281096652575511_0,"('Japanese', 'Japan')",Geography / buildings / landmarks,Japanese
907,5920942834272639370_0,"('Telugu', 'India')",Cooking and food,Filipino
908,5919991134279758920_1,"('Japanese', 'Japan')",Geography / buildings / landmarks,Japanese
909,5922636325413942351_0,"('Sinhala', 'Sri_Lanka')",Cooking and food,Japanese
910,5865752664276962495_1,"('Malay', 'Malaysia')",Geography / buildings / landmarks,Japanese
911,5865941064278165103_0,"('Chinese', 'Singapore')",Cooking and food,Chinese
912,5865784464276033042_1,"('Mongolian', 'Mongolia')",Brands / products / companies,Mongolian
913,5922543805416694332_0,"('Sinhala', 'Sri_Lanka')",Vehicles and Transportation,Sinhala
914,5865910684275930600_1,"('Chinese', 'China')",Cooking and food,Chinese
915,5865910684273127895_0,"('Chinese', 'China')",Traditions / art / history,Japanese
916,5865752664279907830_2,"('Malay', 'Malaysia')",Cooking and food,Filipino
917,5865752664271392852_1,"('Malay', 'Malaysia')",People and everyday life,Filipino
918,5920943064279523137_1,"('Urdu', 'India')",Objects / materials / clothing,Bengali
919,5920593714279952181_1,"('Marathi', 'India')",Plants and animal,Filipino
920,5922914475415903751_1,"('Sinhala', 'Sri_Lanka')",Public Figure and pop culture,Japanese
921,5920593604278398121_2,"('Hindi', 'India')",Geography / buildings / landmarks,Tamil
922,5920942834275566726_0,"('Telugu', 'India')",People and everyday life,Hindi
923,5920942814275562782_1,"('Telugu', 'India')",Cooking and food,Bengali
924,5919991144272499644_2,"('Japanese', 'Japan')",Objects / materials / clothing,Japanese
925,5865784464278057115_0,"('Mongolian', 'Mongolia')",Objects / materials / clothing,Mongolian
926,5865687714271791756_0,"('Bengali', 'India')",Geography / buildings / landmarks,Bengali
927,5865743594274317741_1,"('Korean', 'South Korea')",Plants and animal,Japanese
928,5865752684279086635_0,"('Malay', 'Malaysia')",People and everyday life,Chinese
929,5899592722741989820_0,"('Minangkabau', 'Indonesia')",Geography / buildings / landmarks,Sundanese
930,5920593724272199549_2,"('Marathi', 'India')",Public Figure and pop culture,Marathi
931,5865784464275187190_1,"('Mongolian', 'Mongolia')",Public Figure and pop culture,Mongolian
932,5865687724273285745_0,"('Bengali', 'India')",Vehicles and Transportation,Hindi
933,5865941054271667593_1,"('Chinese', 'Singapore')",Sports and recreation,Malay
934,5865743584278103232_0,"('Korean', 'South Korea')",Public Figure and pop culture,Korean
935,5920593844276630150_0,"('Tamil', 'India')",Traditions / art / history,Bengali
936,5878673472114776698_0,"('Bengali', 'India')",Public Figure and pop culture,Bengali
937,5865939224272474264_0,"('Javanese', 'Indonesia')",Public Figure and pop culture,Indonesian
938,5865939214277449562_0,"('Sundanese', 'Indonesia')",Vehicles and Transportation,Indonesian
939,5865784474273066332_1,"('Mongolian', 'Mongolia')",Brands / products / companies,Mongolian
940,5865939284272127363_1,"('Indonesian', 'Indonesia')",Cooking and food,Filipino
941,6028345774274194072_0,"('Marathi', 'India')",Geography / buildings / landmarks,Tamil
942,5865687704275934135_0,"('Bengali', 'India')",Public Figure and pop culture,Bengali
943,5865743584276817427_0,"('Korean', 'South Korea')",Cooking and food,Javanese
944,5920942824272137133_1,"('Telugu', 'India')",Brands / products / companies,Hindi
945,5865939214272851487_0,"('Sundanese', 'Indonesia')",Cooking and food,Filipino
946,5865910674278017113_1,"('Chinese', 'China')",Traditions / art / history,Chinese
947,5865940254276872812_1,"('Urdu', 'Pakistan')",Geography / buildings / landmarks,Urdu
948,5920593844277598170_1,"('Tamil', 'India')",Cooking and food,Bengali
949,5922871345417477281_0,"('Sinhala', 'Sri_Lanka')",People and everyday life,Tamil
950,5865687704275860878_1,"('Bengali', 'India')",Sports and recreation,Chinese
951,5865925454276646892_0,"('Filipino', 'Philippines')",Sports and recreation,Filipino
952,5865939214278876998_1,"('Sundanese', 'Indonesia')",Cooking and food,Filipino
953,5920943054275522415_0,"('Urdu', 'India')",People and everyday life,Chinese
954,5865910674276005103_2,"('Chinese', 'China')",Vehicles and Transportation,Chinese
955,5865910674272393747_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
956,5920943064273882040_1,"('Urdu', 'India')",Geography / buildings / landmarks,Filipino
957,5919991124274961978_1,"('Japanese', 'Japan')",Public Figure and pop culture,Japanese
958,5865687714278956236_0,"('Bengali', 'India')",People and everyday life,Bengali
959,5865752684273069989_0,"('Malay', 'Malaysia')",Cooking and food,Japanese
960,5865939254279279584_2,"('Javanese', 'Indonesia')",Cooking and food,Sundanese
961,5920942824272863386_1,"('Telugu', 'India')",Traditions / art / history,Bengali
962,5865752674271012807_2,"('Malay', 'Malaysia')",Public Figure and pop culture,Chinese
963,5900098029939752134_0,"('Minangkabau', 'Indonesia')",Objects / materials / clothing,Javanese
964,5865910684275226061_0,"('Chinese', 'China')",Cooking and food,Chinese
965,5920593584275689011_0,"('Hindi', 'India')",Traditions / art / history,Hindi
966,5865784484274983639_0,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
967,5865939214278046015_0,"('Sundanese', 'Indonesia')",Vehicles and Transportation,Javanese
968,5865910674278329176_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
969,5865910684278690090_0,"('Chinese', 'China')",Plants and animal,Japanese
970,5865925454272070620_0,"('Filipino', 'Philippines')",Sports and recreation,Filipino
971,5920593724272248321_0,"('Marathi', 'India')",Vehicles and Transportation,Hindi
972,5920942824274893988_1,"('Telugu', 'India')",Plants and animal,Filipino
973,5865910664271622920_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
974,5865752664272305715_1,"('Malay', 'Malaysia')",Cooking and food,Japanese
975,5865743594278860418_0,"('Korean', 'South Korea')",Objects / materials / clothing,Bengali
976,5920943064276748970_0,"('Urdu', 'India')",Brands / products / companies,Hindi
977,5865925444273100918_1,"('Filipino', 'Philippines')",Plants and animal,Malay
978,5865743594272909423_0,"('Korean', 'South Korea')",Geography / buildings / landmarks,Korean
979,5865939264271136552_0,"('Javanese', 'Indonesia')",Traditions / art / history,Javanese
980,5920943064272634753_1,"('Urdu', 'India')",People and everyday life,Bengali
981,5920593724278225633_1,"('Marathi', 'India')",Sports and recreation,Bengali
982,5922651565415975720_0,"('Sinhala', 'Sri_Lanka')",Cooking and food,Malay
983,5865743574279921963_1,"('Korean', 'South Korea')",People and everyday life,Korean
984,5865925454276470622_2,"('Filipino', 'Philippines')",Geography / buildings / landmarks,Filipino
985,5920593734278179146_1,"('Marathi', 'India')",Geography / buildings / landmarks,Marathi
986,5865939244276595188_0,"('Indonesian', 'Indonesia')",Traditions / art / history,Javanese
987,5865687714273009763_2,"('Bengali', 'India')",Geography / buildings / landmarks,Bengali
988,5865940254275595679_1,"('Urdu', 'Pakistan')",Vehicles and Transportation,Urdu
989,5919991144275750493_0,"('Japanese', 'Japan')",Cooking and food,Chinese
990,5865910664271879839_0,"('Chinese', 'China')",Geography / buildings / landmarks,Chinese
991,5865939214276670983_1,"('Sundanese', 'Indonesia')",Objects / materials / clothing,Filipino
992,5865784474273354497_2,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Japanese
993,5865939274271552700_2,"('Indonesian', 'Indonesia')",Objects / materials / clothing,Japanese
994,5865784474275573234_1,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
995,5865687714273049050_0,"('Bengali', 'India')",Geography / buildings / landmarks,Bengali
996,5865939224274233999_0,"('Javanese', 'Indonesia')",Brands / products / companies,Indonesian
997,5920593724277394478_0,"('Marathi', 'India')",Public Figure and pop culture,Indian
998,5865939224275845217_0,"('Javanese', 'Indonesia')",People and everyday life,Malay
999,5920593854277852203_2,"('Tamil', 'India')",People and everyday life,Chinese
1000,5919991144279121275_1,"('Japanese', 'Japan')",Traditions / art / history,Japanese
1001,5920593724275771960_2,"('Marathi', 'India')",Public Figure and pop culture,Hindi
1002,5865939264275248843_0,"('Javanese', 'Indonesia')",Geography / buildings / landmarks,Indonesian
1003,5865939234274500204_0,"('Javanese', 'Indonesia')",Vehicles and Transportation,Indonesian
1004,5865687714279195397_0,"('Bengali', 'India')",Geography / buildings / landmarks,Japanese
1005,5865925454278132099_1,"('Filipino', 'Philippines')",Geography / buildings / landmarks,Chinese
1006,5920943064276137996_2,"('Urdu', 'India')",Geography / buildings / landmarks,Urdu
1007,5865743574272793360_0,"('Korean', 'South Korea')",Geography / buildings / landmarks,Korean
1008,5922581045419347035_0,"('Sinhala', 'Sri_Lanka')",Objects / materials / clothing,Sinhala
1009,5922769815412360712_0,"('Sinhala', 'Sri_Lanka')",Sports and recreation,Bengali
1010,5865910684274960009_0,"('Chinese', 'China')",Traditions / art / history,Chinese
1011,5920943054277621128_0,"('Urdu', 'India')",Vehicles and Transportation,Bengali
1012,5865939274278076591_0,"('Indonesian', 'Indonesia')",Geography / buildings / landmarks,Indonesian
1013,5865752684277721680_1,"('Malay', 'Malaysia')",Plants and animal,Indonesian
1014,5865941054279620760_0,"('Chinese', 'Singapore')",People and everyday life,Chinese
1015,5865939254278618122_1,"('Indonesian', 'Indonesia')",Brands / products / companies,Indonesian
1016,5865939224276409757_2,"('Indonesian', 'Indonesia')",Public Figure and pop culture,Filipino
1017,5865939224271615335_1,"('Sundanese', 'Indonesia')",Cooking and food,Indonesian
1018,5865752664278303189_1,"('Malay', 'Malaysia')",Traditions / art / history,Javanese
1019,5865784484275966870_2,"('Mongolian', 'Mongolia')",Traditions / art / history,Mongolian
1020,5865940254278917681_0,"('Urdu', 'Pakistan')",People and everyday life,Urdu
1021,5865743574277362202_2,"('Korean', 'South Korea')",Vehicles and Transportation,Korean
1022,5920593604274751437_1,"('Hindi', 'India')",Sports and recreation,Bengali
1023,5865752664278940570_0,"('Malay', 'Malaysia')",Traditions / art / history,Malay
1024,5865925464275409053_0,"('Filipino', 'Philippines')",Geography / buildings / landmarks,Filipino
1025,5919326634271689243_1,"('Minangkabau', 'Indonesia')",People and everyday life,Indonesian
1026,5865752664278450579_0,"('Malay', 'Malaysia')",Objects / materials / clothing,Japanese
1027,5920593844277494714_0,"('Tamil', 'India')",Traditions / art / history,Tamil
1028,5920593834273684568_0,"('Tamil', 'India')",Vehicles and Transportation,Tamil
1029,5865752684277374248_2,"('Malay', 'Malaysia')",Cooking and food,Indonesian
1030,5865939214279041798_1,"('Sundanese', 'Indonesia')",Vehicles and Transportation,Indonesian
1031,5865784474273385739_0,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
1032,5865784484274069648_2,"('Mongolian', 'Mongolia')",Geography / buildings / landmarks,Mongolian
1033,5865752684272035206_0,"('Malay', 'Malaysia')",Cooking and food,Chinese
1034,5865940254275379652_0,"('Urdu', 'Pakistan')",Geography / buildings / landmarks,Chinese
1035,5920593594276700015_0,"('Hindi', 'India')",Geography / buildings / landmarks,Hindi
1036,5865784464276243098_0,"('Mongolian', 'Mongolia')",Brands / products / companies,Mongolian
1037,5865687724276894397_1,"('Bengali', 'India')",Sports and recreation,Bengali
1038,5899618772743030679_0,"('Minangkabau', 'Indonesia')",Cooking and food,Filipino
1039,5865687714276912787_1,"('Bengali', 'India')",Traditions / art / history,Bengali
1040,5920593604279863983_1,"('Hindi', 'India')",Cooking and food,Marathi
1041,5922777445419170795_0,"('Sinhala', 'Sri_Lanka')",Sports and recreation,Sinhala
1042,5920593604279485439_0,"('Hindi', 'India')",Traditions / art / history,Tamil
1043,5920942834277084079_1,"('Telugu', 'India')",People and everyday life,Bengali
1044,5865939264272742734_0,"('Javanese', 'Indonesia')",Traditions / art / history,Indonesian
1045,5865784454278576605_1,"('Mongolian', 'Mongolia')",People and everyday life,Mongolian
1046,5922775435418132133_0,"('Sinhala', 'Sri_Lanka')",Sports and recreation,Indonesian
1047,5865784464275313620_0,"('Mongolian', 'Mongolia')",Brands / products / companies,Mongolian
1048,5865752674278178706_0,"('Malay', 'Malaysia')",Objects / materials / clothing,Filipino
